Src,Species,Duration,Bitrate ,Sampling Rate,Channels
https://www.xeno-canto.org/sounds/uploaded/GWHQFOGHOO/XC574598-Parus%20major%20podloty%20-%20Leszno%20Husarska%207.07.2020%20%2015.04%20Gain%20%2B5.mp3,Parus major,222 s,bitrate: 320035 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/GWHQFOGHOO/XC574593-Parus%20major%20podloty%20-%20Leszno%20Husarska%207.07.2020%2014.57%20Gain%20%2B5.mp3,Parus major,87 s,bitrate: 320088 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/GWHQFOGHOO/XC574589-Parus%20major%20podloty%20-%20Leszno%20Husarska%207.07.2020%2014.51%20Gain%20%2B5.mp3,Parus major,39 s,bitrate: 320195 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC574186-M%C3%A9sange%20charbonni%C3%A8re%20200602_1000_0CA_Marais%20d%27Harchies_Digue%20AB_Mixpre%20681.mp3,Parus major,12 s,bitrate: 183560 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PJVGDPHDIM/XC574051-extravaganza.mp3,Parus major,107 s,bitrate: 93144 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/XC572441-bez%20nazwy.mp3,Parus major,41 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EEOAIANXMX/XC572162-Great%20Tit%20call%3Asong%2020200521%20Holme%20.mp3,Parus major,55 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/UBDTVCWYPJ/XC571775-200613_002_140524_GH_15_Koolmees.mp3,Parus major,25 s,bitrate: 155207 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RJSGDNTSUP/XC571732-20190420-1031.mp3,Parus major,28 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RJSGDNTSUP/XC571729-20200325-0450_60sec_koolmees_220kbps.mp3,Parus major,60 s,bitrate: 264086 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/XC570586-PARMAJ210620-T011%20%282%29.mp3,Parus major,59 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/HRVQAOEHRR/XC570296-Juv%20Great%20Tit.mp3,Parus major,10 s,bitrate: 176867 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC570153-Mesange%20charbonniere%20cris%20de%20quemandage%20jeunes%20audibles%20depuis%203-4%20jours.mp3,Parus major,22 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/XC570064-Carbonero%20com%C3%BAn%20call%20short%20%2B%2B%2C%2021_14.mp3,Parus major,8 s,bitrate: 320993 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/XC570063-Carbonero%20com%C3%BAn%202%20aves%20corto%2C%2021_06.mp3,Parus major,40 s,bitrate: 320207 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/XC570062-Carbonero%20com%C3%BAn%20call%20long%2C%2021_10.mp3,Parus major,214 s,bitrate: 320039 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/XC570061-Carbonero%20com%C3%BAn%20call%20long%20%2B%2B%2C%2021_14.mp3,Parus major,138 s,bitrate: 320061 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/XC570060-Carbonero%20com%C3%BAn%20call%2C%2021_01.mp3,Parus major,530 s,bitrate: 320016 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/FEEIWEGBSO/XC569861-20.05.%20%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0%20%D0%92%D0%BB.%20%D0%9E%D0%B2%D1%87%D0%B8%D0%BD%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0.mp3,Parus major,12 s,bitrate: 64189 bps, audio sampling rate: 32000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/YXDWPKLRUH/XC568809-20200614_073134%20bogatka%20do%20por.mp3,Parus major,16 s,bitrate: 192000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/IFDSJAYTNU/XC568273-%20%D1%81%D0%B8%D0%BD%D0%B8%D1%86%D1%8B.mp3,Parus major,11 s,bitrate: 93391 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/MCFGTDXKHO/XC568272-KohlmeiseBetteln.mp3,Parus major,7 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PQDMTRPGRL/XC568269-200611-002_N6_20h34_Pmajor-call.mp3,Parus major,47 s,bitrate: 320177 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/1910%20mp3.mp3,Cyanistes caeruleus,21 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/SEIQHUBHAF/Blue%20Tit%20%282%29.mp3,Cyanistes caeruleus,4 s,bitrate: 256000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/1829%20mp3.mp3,Cyanistes caeruleus,96 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/WYRGBDXALK/mesange%20bleue.mp3,Cyanistes caeruleus,4 s,bitrate: 154740 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/SEIQHUBHAF/Blue%20Tit.mp3,Cyanistes caeruleus,19 s,bitrate: 256000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RKAYEOOLQW/120306_14_BlueTit_song_Fiby_N5.mp3,Cyanistes caeruleus,99 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/es0418%20mp3.mp3,Cyanistes caeruleus,28 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/HBPYQXTJEV/2012_02_29_Cyanistes_caeruleus_Collinist_08Uhr.mp3,Cyanistes caeruleus,69 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EUHNGQTHJS/Tit-Blue-120212-004.mp3,Cyanistes caeruleus,14 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/BlueTit-FL%20song%20Ninfield%20ESussex%2010Feb12%20LS110143.mp3,Cyanistes caeruleus,154 s,bitrate: 64000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/BlueTit-FL%20calls%20StanmerPark%20Brighton%204Feb12%20LS110075.mp3,Cyanistes caeruleus,18 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/BlueTit-FL%20calls%20StanmerPark%20Brighton%204Feb12%20LS110074.mp3,Cyanistes caeruleus,32 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/BlueTit-FL%20Selsey%20Sussex%201Feb12%20LS110036.mp3,Cyanistes caeruleus,51 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/BlueTit-FL%20Selsey%20Sussex%201Feb12%20LS110034.mp3,Cyanistes caeruleus,114 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/BlueTit-FL%20Selsey%20Sussex%201Feb12%20LS110033.mp3,Cyanistes caeruleus,31 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/BlueTit-FL%20Westdene%20Brighton%2025Dec11-1.mp3,Cyanistes caeruleus,22 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/BlueTit-FL%201%20Westdene%20Brighton%2025Dec11.mp3,Cyanistes caeruleus,19 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RKAYEOOLQW/110903_07b_BlueTit_GamlaUppsala_N5.mp3,Cyanistes caeruleus,50 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/KCUQSGGVJD/augfeb24blaum.mp3,Cyanistes caeruleus,37 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/UTCLOBFQPH/LS100132Pcae.mp3,Cyanistes caeruleus,11 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/KLADBSYAFL/097%20Cyanistes%20caeruleus%2C%20Platieere%20island%2C%20river%20Rhone%20%28France%29%2009-03-03.mp3,Cyanistes caeruleus,55 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/KLADBSYAFL/096%20Cyanistes%20caeruleus%2C%20Platieere%20island%2C%20river%20Rhone%20%28France%29%2009-03-03.mp3,Cyanistes caeruleus,24 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/KLADBSYAFL/095%20Cyanistes%20caeruleus%2C%20Le%20Grand%20Verger%2C%20Moirans%20%28France%2917-03-03.mp3,Cyanistes caeruleus,24 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/KLADBSYAFL/094%20Cyanistes%20caeruleus%2C%20Le%20Grand%20Verger%2C%20Moirans%20%28France%2917-03-03.mp3,Cyanistes caeruleus,12 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/KLADBSYAFL/093%20Cyanistes%20caeruleus%2C%20Le%20Grand%20Ratz%20%28France%29%2019-03-03.mp3,Cyanistes caeruleus,30 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/KLADBSYAFL/092%20Cyanistes%20caeruleus%2C%20Vence%20%28France%29%2024-04--10.mp3,Cyanistes caeruleus,16 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/cinciarella13.mp3,Cyanistes caeruleus,9 s,bitrate: 160000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/cinciarella9.mp3,Cyanistes caeruleus,69 s,bitrate: 160000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/cinciarella11.mp3,Cyanistes caeruleus,24 s,bitrate: 160000 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/OH38YHKJBS/Pimpelmees_Meijendel_25042011_1500.mp3,Cyanistes caeruleus,34 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OH38YHKJBS/Pimpelmees_Meijendel_2_restaurant_10042011_1400.mp3,Cyanistes caeruleus,31 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OH38YHKJBS/Pimpelmees_Meijendel_restaurant_10042011_1400.mp3,Cyanistes caeruleus,59 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/FMRUYEMUWE/VR-002-1122.mp3,Cyanistes caeruleus,27 s,bitrate: 160000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/GRGVLVKPOL/BlueTit-CuckooNest.mp3,Cyanistes caeruleus,12 s,bitrate: 128000 bps, audio sampling rate: 22050 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/GRGVLVKPOL/BlueTit-1.mp3,Cyanistes caeruleus,9 s,bitrate: 128000 bps, audio sampling rate: 22050 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/Parus%20caeruleus%20June86-1.mp3,Cyanistes caeruleus,8 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/Blames-varnar-katt-Kalledalen-2010-07-24.mp3,Cyanistes caeruleus,41 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/HBPYQXTJEV/Take388BlueTitViernhHeide22-08-2010-9Uhr40.mp3,Cyanistes caeruleus,5 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/XC597139-201022-BT%20clip.mp3,Cyanistes caeruleus,10 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LKXIRZNJXF/XC596739-201011_1537_EurasianBlueTit_10h27_fc.mp3,Cyanistes caeruleus,22 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/XC595821-Cyanistescaeruleus_c_poland_psz_8.00_191020-7990.mp3,Cyanistes caeruleus,63 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YNSNJEQGDT/XC595777-Blue%20tit%2017-10-20.mp3,Cyanistes caeruleus,113 s,bitrate: 88045 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/BQPBFGQYFF/XC595564-3bl%C3%A5mes.mp3,Cyanistes caeruleus,64 s,bitrate: 90560 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/BQPBFGQYFF/XC595201-4bl%C3%A5mes.mp3,Cyanistes caeruleus,158 s,bitrate: 91200 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/BQPBFGQYFF/XC594413-10bl%C3%A5mes.mp3,Cyanistes caeruleus,20 s,bitrate: 89576 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/HRVQAOEHRR/XC593598-Blue%20tit.mp3,Cyanistes caeruleus,138 s,bitrate: 135175 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/QTJCIDJUEK/XC592589-mes%20ble%20probable.mp3,Cyanistes caeruleus,27 s,bitrate: 84391 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/LHCOINSOBZ/XC591044-Cyanistes%20caeruleus%20Cidade%20da%20cultura%2025.9.20%20mp3.mp3,Cyanistes caeruleus,63 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/QTJCIDJUEK/XC590706-mes%20ble%20song.mp3,Cyanistes caeruleus,20 s,bitrate: 84613 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC590189-poleAY31750mp3%20%284%29.mp3,Cyanistes caeruleus,34 s,bitrate: 319822 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC588449-strolNusS3-36782mp3%20%282%29.mp3,Cyanistes caeruleus,87 s,bitrate: 319763 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC588039-modraszka%20Lipowa%2012.09.2020%20%20%2010.42.mp3,Cyanistes caeruleus,9 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC588038-modraszka%20Lipowa%2012.09.2020%20%20%2010.58.mp3,Cyanistes caeruleus,85 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/XC587983-PARCAE270820-T010%20%282%29.mp3,Cyanistes caeruleus,46 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LNDCYHUSPR/XC587788-29%20jul.%2011.57%20herrerillo%20com.mp3,Cyanistes caeruleus,75 s,bitrate: 205230 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC587442-555585-%C3%B6-10very-middle.mp3,Cyanistes caeruleus,165 s,bitrate: 319700 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/XC587380-M%C3%A9sange%20bleue%20200906_0820_1CA_Surice_Eoliennes_Mixpre%20919.mp3,Cyanistes caeruleus,22 s,bitrate: 184729 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC586116-modraszka%20%C5%BBwak%C3%B3w%202.09.2020%20%20%2017.53.mp3,Cyanistes caeruleus,19 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC586115-modraszka%20%C5%BBwak%C3%B3w%202.09.2020%20%20%2017.52.mp3,Cyanistes caeruleus,19 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC585554-200731-081358chapimazul.mp3,Cyanistes caeruleus,74 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/QTJCIDJUEK/XC585384-mes%20ble2.mp3,Cyanistes caeruleus,9 s,bitrate: 96924 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC585334-31743-%C3%B6-13-0bus1%2C22middle.mp3,Cyanistes caeruleus,254 s,bitrate: 319738 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/UBDTVCWYPJ/XC583070-200816_001_160835_onbekend.mp3,Cyanistes caeruleus,16 s,bitrate: 154956 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC581312-Mesange%20bleue%20juv%20cris%20type%20boreale%20-.mp3,Cyanistes caeruleus,3 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JKAHUTXILE/XC580411-Parcae_9902_T29.mp3,Cyanistes caeruleus,64 s,bitrate: 192000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/UBPDRKNCJF/XC575696-190805_0062%20blue%20tit.mp3,Cyanistes caeruleus,65 s,bitrate: 271879 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PQDMTRPGRL/XC574971-200710-014_HP10N6_09h05_Ccaeruleus.mp3,Cyanistes caeruleus,19 s,bitrate: 320449 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YUKZIHHVTY/XC574761-Bl%C3%A5mes_juvenil_tiggl%C3%A4te_2020708_2048_AA_redigerad_202007.mp3,Cyanistes caeruleus,45 s,bitrate: 320184 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PJVGDPHDIM/XC574294-m%20bleue.mp3,Cyanistes caeruleus,27 s,bitrate: 98870 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC570150-Mesange%20bleue%20cris%20de%20vol.mp3,Cyanistes caeruleus,15 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC570147-Mesange%20bleue%20cris%20de%20vol%20fins%20famille.mp3,Cyanistes caeruleus,8 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/TLPLNAINFU/XC568874-SNI-303_01-13062020-BL%C3%85MEIS-CALL-STRBKT.mp3,Cyanistes caeruleus,26 s,bitrate: 320293 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/TLPLNAINFU/XC568663-SNI-303_01-13062020-BL%C3%85MEIS-STRBKT.mp3,Cyanistes caeruleus,59 s,bitrate: 320130 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LNDCYHUSPR/XC567084-25%20may.%208.47herrerillo%20c.mp3,Cyanistes caeruleus,96 s,bitrate: 176483 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/LNDCYHUSPR/XC567083-25%20may.%208.32%20herrerillo.mp3,Cyanistes caeruleus,95 s,bitrate: 178291 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RWLOMPENJC/XC565750-untitled.mp3,Cyanistes caeruleus,19 s,bitrate: 180180 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/UPZQVPMXNE/XC565744-6june%20blue%20tit%20.mp3,Cyanistes caeruleus,11 s,bitrate: 94176 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/FVJBBCFRDC/XC565467-238767721.mp3,Cyanistes caeruleus,40 s,bitrate: 64042 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/UPZQVPMXNE/XC565397-5june%20Blue%20tit.mp3,Cyanistes caeruleus,9 s,bitrate: 88388 bps, audio sampling rate: 44100 Hz, number of channels: 1
